zone_id,date,求和项:pai_num,求和项:shou_num,,,,,,,行标签,平均值项:求和项:pai_num,平均值项:求和项:shou_num,,
zone_29,20200621,415,224,,,,,,,,,,,
zone_29,20200622,337,314,,,,,,,,,,,
zone_29,20200623,381,270,,,,,,,,,,,
zone_29,20200624,406,310,,,,,,,,,,,
zone_29,20200625,328,117,,,,,,,,,,,
zone_29,20200626,235,158,,,,,,,,,,,
zone_29,20200627,232,165,,,,,,,,,,,
zone_29,20200628,299,226,,,,,,,,,,,
zone_29,20200629,342,243,,,,,,,,,,,
zone_29,20200630,358,216,,,,,,,,,,,
zone_29,20200701,361,220,,,,,,,,,,,
zone_29,20200702,380,231,,,,,,,,,,,
zone_29,20200703,407,200,,,,,,,,,,,
zone_29,20200704,365,148,,,,,,,,,,,
zone_29,20200705,219,108,,,,,,,,,,,
zone_29,20200706,323,220,,,,,,,,,,,
zone_29,20200707,340,221,,,,,,,,,,,
zone_29,20200708,339,212,,,,,,,,,,,
zone_29,20200709,366,208,,,,,,,,,,,
zone_29,20200710,346,197,,,,,,,,,,,
zone_29,20200711,311,159,,,,,,,,,,,
zone_29,20200712,293,150,,,,,,,,,,,
zone_29,20200713,365,225,,,,,,,,,,,
zone_29,20200714,370,216,,,,,,,,,,,
zone_29,20200715,373,237,,,,,,,,,,,
zone_29,20200716,403,205,,,,,,,,,,,
zone_29,20200717,380,220,,,,,,,,,,,
zone_29,20200718,328,177,,,,,,,,,,,
zone_29,20200719,229,109,,,,,,,,,,,
zone_29,20200720,308,227,,,,,,,,,,,
zone_29,20200721,326,227,,,,,,,,,,,
zone_29,20200722,375,227,,,,,,,,,,,
zone_29,20200723,340,213,,,,,,,,,,,
zone_29,20200724,335,196,,,,,,,,,,,
zone_29,20200725,342,163,,,,,,,,,,,
zone_29,20200726,211,115,,,,,,,,,,,
zone_29,20200727,352,255,,,,,,,,,,,
zone_29,20200728,297,197,,,,,,,,,,,
zone_29,20200729,347,180,,,,,,,,,,,
zone_29,20200730,368,205,,,,,,,,,,,
zone_29,20200731,310,167,,,,,,,,,,,
zone_29,20200801,332,144,,,,,,,,,,,
zone_29,20200802,198,135,,,,,,,,,,,
zone_29,20200803,294,203,,,,,,,,,,,
zone_29,20200804,343,195,,,,,,,,,,,
zone_29,20200805,314,177,,,,,,,,,,,
zone_29,20200806,340,197,,,,,,,,,,,
zone_29,20200807,378,193,,,,,,,,,,,
zone_29,20200808,337,185,,,,,,,,,,,
zone_29,20200809,286,107,,,,,,,,,,,
zone_29,20200810,347,256,,,,,,,,,,,
zone_29,20200811,352,196,,,,,,,,,,,
zone_29,20200812,349,227,,,,,,,,,,,
zone_29,20200813,339,197,,,,,,,,,,,
zone_29,20200814,336,168,,,,,,,,,,,
zone_29,20200815,308,162,,,,,,,,,,,
zone_29,20200816,257,116,,,,,,,,,,,
zone_29,20200817,326,191,,,,,,,,,,,
zone_29,20200818,344,213,,,,,,,,,,,
zone_29,20200819,342,244,,,,,,,,,,,
zone_29,20200820,405,208,,,,,,,,,,,
zone_29,20200821,410,238,,,,,,,,,,,
zone_29,20200822,341,161,,,,,,,,,,,
zone_29,20200823,287,154,,,,,,,,,,,
zone_29,20200824,375,225,,,,,,,,,,,
zone_29,20200825,404,213,,,,,,,,,,,
zone_29,20200826,377,209,,,,,,,,,,,
zone_29,20200827,328,202,,,,,,,,,,,
zone_29,20200828,360,218,,,,,,,,,,,
zone_29,20200829,338,150,,,,,,,,,,,
zone_29,20200830,217,126,,,,,,,,,,,
zone_29,20200831,339,221,,,,,,,,,,,
zone_3,20200301,162,143,,,,,,,,,,,
zone_3,20200302,246,260,,,,,,,,,,,
zone_3,20200303,272,309,,,,,,,,,,,
zone_3,20200304,265,258,,,,,,,,,,,
zone_3,20200305,286,308,,,,,,,,,,,
zone_3,20200306,285,264,,,,,,,,,,,
zone_3,20200307,281,188,,,,,,,,,,,
zone_3,20200308,217,148,,,,,,,,,,,
zone_3,20200309,266,317,,,,,,,,,,,
zone_3,20200310,268,282,,,,,,,,,,,
zone_3,20200311,314,260,,,,,,,,,,,
zone_3,20200312,338,268,,,,,,,,,,,
zone_3,20200313,292,264,,,,,,,,,,,
zone_3,20200314,267,199,,,,,,,,,,,
zone_3,20200315,167,146,,,,,,,,,,,
zone_3,20200316,299,321,,,,,,,,,,,
zone_3,20200317,255,264,,,,,,,,,,,
zone_3,20200318,310,263,,,,,,,,,,,
zone_3,20200319,248,245,,,,,,,,,,,
zone_3,20200320,296,252,,,,,,,,,,,
zone_3,20200321,244,190,,,,,,,,,,,
zone_3,20200322,144,117,,,,,,,,,,,
zone_3,20200323,316,261,,,,,,,,,,,
zone_3,20200324,258,258,,,,,,,,,,,
zone_3,20200325,272,272,,,,,,,,,,,
zone_3,20200326,274,231,,,,,,,,,,,
zone_3,20200327,298,305,,,,,,,,,,,
zone_3,20200328,233,156,,,,,,,,,,,
zone_3,20200329,197,108,,,,,,,,,,,
zone_3,20200330,288,308,,,,,,,,,,,
zone_3,20200331,297,245,,,,,,,,,,,
zone_3,20200401,262,259,,,,,,,,,,,
zone_3,20200402,306,287,,,,,,,,,,,
zone_3,20200403,306,235,,,,,,,,,,,
zone_3,20200404,154,83,,,,,,,,,,,
zone_3,20200405,117,104,,,,,,,,,,,
zone_3,20200406,134,160,,,,,,,,,,,
zone_3,20200407,253,247,,,,,,,,,,,
zone_3,20200408,267,260,,,,,,,,,,,
zone_3,20200409,263,311,,,,,,,,,,,
zone_3,20200410,291,266,,,,,,,,,,,
zone_3,20200411,222,162,,,,,,,,,,,
zone_3,20200412,169,113,,,,,,,,,,,
zone_3,20200413,326,279,,,,,,,,,,,
zone_3,20200414,272,263,,,,,,,,,,,
zone_3,20200415,417,351,,,,,,,,,,,
zone_3,20200416,352,265,,,,,,,,,,,
zone_3,20200417,328,312,,,,,,,,,,,
zone_3,20200418,289,188,,,,,,,,,,,
zone_3,20200419,154,114,,,,,,,,,,,
zone_3,20200420,315,260,,,,,,,,,,,
zone_3,20200421,296,260,,,,,,,,,,,
zone_3,20200422,287,264,,,,,,,,,,,
zone_3,20200423,320,244,,,,,,,,,,,
zone_3,20200424,327,265,,,,,,,,,,,
zone_3,20200425,223,139,,,,,,,,,,,
zone_3,20200426,245,200,,,,,,,,,,,
zone_3,20200427,260,275,,,,,,,,,,,
zone_3,20200428,263,275,,,,,,,,,,,
zone_3,20200429,313,309,,,,,,,,,,,
zone_3,20200430,295,262,,,,,,,,,,,
zone_3,20200501,176,98,,,,,,,,,,,
zone_3,20200502,137,130,,,,,,,,,,,
zone_3,20200503,119,123,,,,,,,,,,,
zone_3,20200504,152,138,,,,,,,,,,,
zone_3,20200505,169,154,,,,,,,,,,,
zone_3,20200506,284,276,,,,,,,,,,,
zone_3,20200507,307,284,,,,,,,,,,,
zone_3,20200508,361,321,,,,,,,,,,,
zone_3,20200509,307,267,,,,,,,,,,,
zone_3,20200510,203,155,,,,,,,,,,,
zone_3,20200511,276,263,,,,,,,,,,,
zone_3,20200512,303,318,,,,,,,,,,,
zone_3,20200513,305,234,,,,,,,,,,,
zone_3,20200514,316,325,,,,,,,,,,,
zone_3,20200515,308,257,,,,,,,,,,,
zone_3,20200516,244,230,,,,,,,,,,,
zone_3,20200517,150,131,,,,,,,,,,,
zone_3,20200518,265,314,,,,,,,,,,,
zone_3,20200519,304,333,,,,,,,,,,,
zone_3,20200520,354,314,,,,,,,,,,,
zone_3,20200521,302,271,,,,,,,,,,,
zone_3,20200522,307,280,,,,,,,,,,,
zone_3,20200523,264,184,,,,,,,,,,,
zone_3,20200524,173,118,,,,,,,,,,,
zone_3,20200525,318,260,,,,,,,,,,,
zone_3,20200526,317,299,,,,,,,,,,,
zone_3,20200527,330,308,,,,,,,,,,,
zone_3,20200528,321,290,,,,,,,,,,,
zone_3,20200529,316,269,,,,,,,,,,,
zone_3,20200530,231,172,,,,,,,,,,,
zone_3,20200531,150,136,,,,,,,,,,,
zone_3,20200601,250,266,,,,,,,,,,,
zone_3,20200602,301,297,,,,,,,,,,,
zone_3,20200603,325,301,,,,,,,,,,,
zone_3,20200604,330,279,,,,,,,,,,,
zone_3,20200605,332,271,,,,,,,,,,,
zone_3,20200606,296,180,,,,,,,,,,,
zone_3,20200607,181,142,,,,,,,,,,,
zone_3,20200608,292,332,,,,,,,,,,,
zone_3,20200609,296,291,,,,,,,,,,,
zone_3,20200610,328,274,,,,,,,,,,,
zone_3,20200611,303,277,,,,,,,,,,,
zone_3,20200612,340,246,,,,,,,,,,,
zone_3,20200613,266,153,,,,,,,,,,,
zone_3,20200614,143,136,,,,,,,,,,,
zone_3,20200615,280,308,,,,,,,,,,,
zone_3,20200616,357,390,,,,,,,,,,,
zone_3,20200617,336,332,,,,,,,,,,,
zone_3,20200618,384,357,,,,,,,,,,,
zone_3,20200619,358,359,,,,,,,,,,,
zone_3,20200620,339,207,,,,,,,,,,,
zone_3,20200621,238,144,,,,,,,,,,,
zone_3,20200622,480,340,,,,,,,,,,,
zone_3,20200623,390,349,,,,,,,,,,,
zone_3,20200624,378,300,,,,,,,,,,,
zone_3,20200625,226,97,,,,,,,,,,,
zone_3,20200626,193,174,,,,,,,,,,,
zone_3,20200627,170,163,,,,,,,,,,,
zone_3,20200628,276,243,,,,,,,,,,,
zone_3,20200629,296,314,,,,,,,,,,,
zone_3,20200630,359,282,,,,,,,,,,,
zone_3,20200701,325,339,,,,,,,,,,,
zone_3,20200702,347,335,,,,,,,,,,,
zone_3,20200703,291,290,,,,,,,,,,,
zone_3,20200704,259,162,,,,,,,,,,,
zone_3,20200705,159,172,,,,,,,,,,,
zone_3,20200706,276,316,,,,,,,,,,,
zone_3,20200707,320,303,,,,,,,,,,,
zone_3,20200708,341,295,,,,,,,,,,,
zone_3,20200709,313,315,,,,,,,,,,,
zone_3,20200710,316,329,,,,,,,,,,,
zone_3,20200711,235,165,,,,,,,,,,,
zone_3,20200712,158,151,,,,,,,,,,,
zone_3,20200713,309,311,,,,,,,,,,,
zone_3,20200714,343,324,,,,,,,,,,,
zone_3,20200715,365,299,,,,,,,,,,,
zone_3,20200716,388,303,,,,,,,,,,,
zone_3,20200717,331,314,,,,,,,,,,,
zone_3,20200718,246,166,,,,,,,,,,,
zone_3,20200719,145,112,,,,,,,,,,,
zone_3,20200720,310,326,,,,,,,,,,,
zone_3,20200721,264,292,,,,,,,,,,,
zone_3,20200722,354,357,,,,,,,,,,,
zone_3,20200723,297,316,,,,,,,,,,,
zone_3,20200724,318,288,,,,,,,,,,,
zone_3,20200725,243,161,,,,,,,,,,,
zone_3,20200726,149,126,,,,,,,,,,,
zone_3,20200727,300,336,,,,,,,,,,,
zone_3,20200728,321,313,,,,,,,,,,,
zone_3,20200729,344,271,,,,,,,,,,,
zone_3,20200730,332,290,,,,,,,,,,,
zone_3,20200731,395,270,,,,,,,,,,,
zone_3,20200801,264,194,,,,,,,,,,,
zone_3,20200802,166,149,,,,,,,,,,,
zone_3,20200803,309,348,,,,,,,,,,,
zone_3,20200804,290,380,,,,,,,,,,,
zone_3,20200805,345,328,,,,,,,,,,,
zone_3,20200806,344,294,,,,,,,,,,,
zone_3,20200807,338,320,,,,,,,,,,,
zone_3,20200808,317,152,,,,,,,,,,,
zone_3,20200809,198,120,,,,,,,,,,,
zone_3,20200810,374,362,,,,,,,,,,,
zone_3,20200811,383,267,,,,,,,,,,,
zone_3,20200812,344,313,,,,,,,,,,,
zone_3,20200813,334,281,,,,,,,,,,,
zone_3,20200814,362,280,,,,,,,,,,,
zone_3,20200815,297,164,,,,,,,,,,,
zone_3,20200816,165,130,,,,,,,,,,,
zone_3,20200817,336,372,,,,,,,,,,,
zone_3,20200818,307,350,,,,,,,,,,,
zone_3,20200819,322,345,,,,,,,,,,,
zone_3,20200820,360,355,,,,,,,,,,,
zone_3,20200821,339,375,,,,,,,,,,,
zone_3,20200822,264,227,,,,,,,,,,,
zone_3,20200823,173,187,,,,,,,,,,,
zone_3,20200824,401,389,,,,,,,,,,,
zone_3,20200825,330,352,,,,,,,,,,,
zone_3,20200826,349,339,,,,,,,,,,,
zone_3,20200827,359,277,,,,,,,,,,,
zone_3,20200828,366,340,,,,,,,,,,,
zone_3,20200829,343,211,,,,,,,,,,,
zone_3,20200830,199,139,,,,,,,,,,,
zone_3,20200831,335,336,,,,,,,,,,,
zone_4,20200301,221,132,,,,,,,,,,,
zone_4,20200302,508,488,,,,,,,,,,,
zone_4,20200303,508,663,,,,,,,,,,,
zone_4,20200304,526,540,,,,,,,,,,,
zone_4,20200305,482,493,,,,,,,,,,,
zone_4,20200306,488,428,,,,,,,,,,,
zone_4,20200307,335,241,,,,,,,,,,,
zone_4,20200308,251,169,,,,,,,,,,,
zone_4,20200309,611,573,,,,,,,,,,,
zone_4,20200310,593,525,,,,,,,,,,,
zone_4,20200311,585,539,,,,,,,,,,,
zone_4,20200312,522,449,,,,,,,,,,,
zone_4,20200313,590,518,,,,,,,,,,,
zone_4,20200314,300,144,,,,,,,,,,,
zone_4,20200315,239,124,,,,,,,,,,,
zone_4,20200316,574,491,,,,,,,,,,,
zone_4,20200317,494,460,,,,,,,,,,,
zone_4,20200318,549,323,,,,,,,,,,,
zone_4,20200319,528,394,,,,,,,,,,,
zone_4,20200320,519,450,,,,,,,,,,,
zone_4,20200321,347,217,,,,,,,,,,,
zone_4,20200322,205,103,,,,,,,,,,,
zone_4,20200323,556,415,,,,,,,,,,,
zone_4,20200324,421,446,,,,,,,,,,,
zone_4,20200325,525,469,,,,,,,,,,,
zone_4,20200326,529,388,,,,,,,,,,,
zone_4,20200327,537,570,,,,,,,,,,,
zone_4,20200328,325,161,,,,,,,,,,,
zone_4,20200329,172,124,,,,,,,,,,,
zone_4,20200330,615,523,,,,,,,,,,,
zone_4,20200331,458,398,,,,,,,,,,,
zone_4,20200401,486,455,,,,,,,,,,,
zone_4,20200402,514,531,,,,,,,,,,,
zone_4,20200403,556,390,,,,,,,,,,,
zone_4,20200404,220,109,,,,,,,,,,,
zone_4,20200405,186,108,,,,,,,,,,,
zone_4,20200406,155,135,,,,,,,,,,,
zone_4,20200407,582,493,,,,,,,,,,,
zone_4,20200408,504,493,,,,,,,,,,,
zone_4,20200409,501,547,,,,,,,,,,,
zone_4,20200410,517,541,,,,,,,,,,,
zone_4,20200411,334,151,,,,,,,,,,,
zone_4,20200412,174,115,,,,,,,,,,,
zone_4,20200413,562,590,,,,,,,,,,,
zone_4,20200414,667,743,,,,,,,,,,,
zone_4,20200415,549,529,,,,,,,,,,,
zone_4,20200416,538,487,,,,,,,,,,,
zone_4,20200417,561,582,,,,,,,,,,,
zone_4,20200418,356,212,,,,,,,,,,,
zone_4,20200419,203,136,,,,,,,,,,,
zone_4,20200420,508,551,,,,,,,,,,,
zone_4,20200421,474,543,,,,,,,,,,,
zone_4,20200422,496,437,,,,,,,,,,,
zone_4,20200423,509,581,,,,,,,,,,,
zone_4,20200424,601,584,,,,,,,,,,,
zone_4,20200425,279,155,,,,,,,,,,,
zone_4,20200426,536,550,,,,,,,,,,,
zone_4,20200427,394,554,,,,,,,,,,,
zone_4,20200428,533,497,,,,,,,,,,,
zone_4,20200429,549,638,,,,,,,,,,,
zone_4,20200430,521,450,,,,,,,,,,,
zone_4,20200501,183,446,,,,,,,,,,,
zone_4,20200502,200,218,,,,,,,,,,,
zone_4,20200503,204,151,,,,,,,,,,,
zone_4,20200504,163,165,,,,,,,,,,,
zone_4,20200505,212,170,,,,,,,,,,,
zone_4,20200506,596,659,,,,,,,,,,,
zone_4,20200507,543,571,,,,,,,,,,,
zone_4,20200508,584,1096,,,,,,,,,,,
zone_4,20200509,543,444,,,,,,,,,,,
zone_4,20200510,226,131,,,,,,,,,,,
zone_4,20200511,601,520,,,,,,,,,,,
zone_4,20200512,549,470,,,,,,,,,,,
zone_4,20200514,571,458,,,,,,,,,,,
zone_4,20200515,522,497,,,,,,,,,,,
zone_4,20200516,317,171,,,,,,,,,,,
zone_4,20200517,177,122,,,,,,,,,,,
zone_4,20200518,642,470,,,,,,,,,,,
zone_4,20200519,527,512,,,,,,,,,,,
zone_4,20200520,550,445,,,,,,,,,,,
zone_4,20200521,508,442,,,,,,,,,,,
zone_4,20200522,546,496,,,,,,,,,,,
zone_4,20200523,287,124,,,,,,,,,,,
zone_4,20200524,200,113,,,,,,,,,,,
zone_4,20200525,627,498,,,,,,,,,,,
zone_4,20200526,543,459,,,,,,,,,,,
zone_4,20200527,560,509,,,,,,,,,,,
zone_4,20200528,546,475,,,,,,,,,,,
zone_4,20200529,588,455,,,,,,,,,,,
zone_4,20200530,296,155,,,,,,,,,,,
zone_4,20200531,201,131,,,,,,,,,,,
zone_4,20200601,601,539,,,,,,,,,,,
zone_4,20200602,605,534,,,,,,,,,,,
zone_4,20200603,647,547,,,,,,,,,,,
zone_4,20200604,698,542,,,,,,,,,,,
zone_4,20200605,663,496,,,,,,,,,,,
zone_4,20200606,336,162,,,,,,,,,,,
zone_4,20200607,247,140,,,,,,,,,,,
zone_4,20200608,582,538,,,,,,,,,,,
zone_4,20200609,579,515,,,,,,,,,,,
zone_4,20200610,613,473,,,,,,,,,,,
zone_4,20200611,562,488,,,,,,,,,,,
zone_4,20200612,644,448,,,,,,,,,,,
zone_4,20200613,377,174,,,,,,,,,,,
zone_4,20200614,231,121,,,,,,,,,,,
zone_4,20200615,554,457,,,,,,,,,,,
zone_4,20200616,507,391,,,,,,,,,,,
zone_4,20200617,609,451,,,,,,,,,,,
zone_4,20200618,568,599,,,,,,,,,,,
zone_4,20200619,606,689,,,,,,,,,,,
zone_4,20200620,354,219,,,,,,,,,,,
zone_4,20200621,282,222,,,,,,,,,,,
zone_4,20200622,625,545,,,,,,,,,,,
zone_4,20200623,564,591,,,,,,,,,,,
zone_4,20200624,602,490,,,,,,,,,,,
zone_4,20200625,284,100,,,,,,,,,,,
zone_4,20200626,203,137,,,,,,,,,,,
zone_4,20200627,165,95,,,,,,,,,,,
zone_4,20200628,560,542,,,,,,,,,,,
zone_4,20200629,487,538,,,,,,,,,,,
zone_4,20200630,550,523,,,,,,,,,,,
zone_4,20200701,601,507,,,,,,,,,,,
zone_4,20200702,632,432,,,,,,,,,,,
zone_4,20200703,673,597,,,,,,,,,,,
zone_4,20200704,340,182,,,,,,,,,,,
zone_4,20200705,216,124,,,,,,,,,,,
zone_4,20200706,580,470,,,,,,,,,,,
zone_4,20200707,547,522,,,,,,,,,,,
zone_4,20200708,581,479,,,,,,,,,,,
zone_4,20200709,545,429,,,,,,,,,,,
zone_4,20200710,581,529,,,,,,,,,,,
zone_4,20200711,326,174,,,,,,,,,,,
zone_4,20200712,239,120,,,,,,,,,,,
zone_4,20200713,689,463,,,,,,,,,,,
zone_4,20200714,552,474,,,,,,,,,,,
zone_4,20200715,634,459,,,,,,,,,,,
zone_4,20200716,558,397,,,,,,,,,,,
zone_4,20200717,532,537,,,,,,,,,,,
zone_4,20200718,358,158,,,,,,,,,,,
zone_4,20200719,244,133,,,,,,,,,,,
zone_4,20200720,529,497,,,,,,,,,,,
zone_4,20200721,492,473,,,,,,,,,,,
zone_4,20200722,561,438,,,,,,,,,,,
zone_4,20200723,580,455,,,,,,,,,,,
zone_4,20200724,560,478,,,,,,,,,,,
zone_4,20200725,375,181,,,,,,,,,,,
zone_4,20200726,234,111,,,,,,,,,,,
zone_4,20200727,509,492,,,,,,,,,,,
zone_4,20200728,495,513,,,,,,,,,,,
zone_4,20200729,560,504,,,,,,,,,,,
zone_4,20200730,592,424,,,,,,,,,,,
zone_4,20200731,532,505,,,,,,,,,,,
zone_4,20200801,238,114,,,,,,,,,,,
zone_4,20200802,254,139,,,,,,,,,,,
zone_4,20200803,561,505,,,,,,,,,,,
zone_4,20200804,552,484,,,,,,,,,,,
zone_4,20200805,592,472,,,,,,,,,,,
zone_4,20200806,612,350,,,,,,,,,,,
zone_4,20200807,592,444,,,,,,,,,,,
zone_4,20200808,369,162,,,,,,,,,,,
zone_4,20200809,238,161,,,,,,,,,,,
zone_4,20200810,581,489,,,,,,,,,,,
zone_4,20200811,502,468,,,,,,,,,,,
zone_4,20200812,564,462,,,,,,,,,,,
zone_4,20200813,563,415,,,,,,,,,,,
zone_4,20200814,573,458,,,,,,,,,,,
zone_4,20200815,304,123,,,,,,,,,,,
zone_4,20200816,180,106,,,,,,,,,,,
zone_4,20200817,561,460,,,,,,,,,,,
zone_4,20200818,513,456,,,,,,,,,,,
zone_4,20200819,475,454,,,,,,,,,,,
zone_4,20200820,582,535,,,,,,,,,,,
zone_4,20200821,559,445,,,,,,,,,,,
zone_4,20200822,402,273,,,,,,,,,,,
zone_4,20200823,255,177,,,,,,,,,,,
zone_4,20200824,592,531,,,,,,,,,,,
zone_4,20200825,529,468,,,,,,,,,,,
zone_4,20200826,543,456,,,,,,,,,,,
zone_4,20200827,555,515,,,,,,,,,,,
zone_4,20200828,545,521,,,,,,,,,,,
zone_4,20200829,361,186,,,,,,,,,,,
zone_4,20200830,201,175,,,,,,,,,,,
zone_4,20200831,623,549,,,,,,,,,,,
zone_5,20200301,199,120,,,,,,,,,,,
zone_5,20200302,615,337,,,,,,,,,,,
zone_5,20200303,461,406,,,,,,,,,,,
zone_5,20200304,545,356,,,,,,,,,,,
zone_5,20200305,480,403,,,,,,,,,,,
zone_5,20200306,549,466,,,,,,,,,,,
zone_5,20200307,383,179,,,,,,,,,,,
zone_5,20200308,248,110,,,,,,,,,,,
zone_5,20200309,638,409,,,,,,,,,,,
zone_5,20200310,502,397,,,,,,,,,,,
zone_5,20200311,571,441,,,,,,,,,,,
zone_5,20200312,496,336,,,,,,,,,,,
zone_5,20200313,480,391,,,,,,,,,,,
zone_5,20200314,371,174,,,,,,,,,,,
zone_5,20200315,184,97,,,,,,,,,,,
zone_5,20200316,509,459,,,,,,,,,,,
zone_5,20200317,454,370,,,,,,,,,,,
zone_5,20200318,470,429,,,,,,,,,,,
zone_5,20200319,556,405,,,,,,,,,,,
zone_5,20200320,467,378,,,,,,,,,,,
zone_5,20200321,269,162,,,,,,,,,,,
zone_5,20200322,174,103,,,,,,,,,,,
zone_5,20200323,511,483,,,,,,,,,,,
zone_5,20200324,433,504,,,,,,,,,,,
zone_5,20200325,475,408,,,,,,,,,,,
zone_5,20200326,439,412,,,,,,,,,,,
zone_5,20200327,503,405,,,,,,,,,,,
zone_5,20200328,299,172,,,,,,,,,,,
zone_5,20200329,154,105,,,,,,,,,,,
zone_5,20200330,570,423,,,,,,,,,,,
zone_5,20200331,416,384,,,,,,,,,,,
zone_5,20200401,455,439,,,,,,,,,,,
zone_5,20200402,415,633,,,,,,,,,,,
zone_5,20200403,515,355,,,,,,,,,,,
zone_5,20200404,148,91,,,,,,,,,,,
zone_5,20200405,122,98,,,,,,,,,,,
zone_5,20200406,210,108,,,,,,,,,,,
zone_5,20200407,498,406,,,,,,,,,,,
zone_5,20200408,424,382,,,,,,,,,,,
zone_5,20200409,462,374,,,,,,,,,,,
zone_5,20200410,518,406,,,,,,,,,,,
zone_5,20200411,323,155,,,,,,,,,,,
zone_5,20200412,167,116,,,,,,,,,,,
zone_5,20200413,490,535,,,,,,,,,,,
zone_5,20200414,397,574,,,,,,,,,,,
zone_5,20200415,491,398,,,,,,,,,,,
zone_5,20200416,478,430,,,,,,,,,,,
zone_5,20200417,441,520,,,,,,,,,,,
zone_5,20200418,295,172,,,,,,,,,,,
zone_5,20200419,158,111,,,,,,,,,,,
zone_5,20200420,465,489,,,,,,,,,,,
zone_5,20200421,409,433,,,,,,,,,,,
zone_5,20200422,453,407,,,,,,,,,,,
zone_5,20200423,491,441,,,,,,,,,,,
zone_5,20200424,584,529,,,,,,,,,,,
zone_5,20200425,275,142,,,,,,,,,,,
zone_5,20200426,369,273,,,,,,,,,,,
zone_5,20200427,351,364,,,,,,,,,,,
zone_5,20200428,388,398,,,,,,,,,,,
zone_5,20200429,455,405,,,,,,,,,,,
zone_5,20200430,484,347,,,,,,,,,,,
zone_5,20200501,151,108,,,,,,,,,,,
zone_5,20200502,127,103,,,,,,,,,,,
zone_5,20200503,130,88,,,,,,,,,,,
zone_5,20200504,162,120,,,,,,,,,,,
zone_5,20200505,146,162,,,,,,,,,,,
zone_5,20200506,459,415,,,,,,,,,,,
zone_5,20200507,451,422,,,,,,,,,,,
zone_5,20200508,457,372,,,,,,,,,,,
zone_5,20200509,505,325,,,,,,,,,,,
zone_5,20200510,201,134,,,,,,,,,,,
zone_5,20200511,449,431,,,,,,,,,,,
zone_5,20200512,395,385,,,,,,,,,,,
zone_5,20200513,434,367,,,,,,,,,,,
zone_5,20200514,398,350,,,,,,,,,,,
zone_5,20200515,417,378,,,,,,,,,,,
zone_5,20200516,273,176,,,,,,,,,,,
zone_5,20200517,159,102,,,,,,,,,,,
zone_5,20200518,400,396,,,,,,,,,,,
zone_5,20200519,414,399,,,,,,,,,,,
zone_5,20200520,441,307,,,,,,,,,,,
zone_5,20200521,417,360,,,,,,,,,,,
zone_5,20200522,432,428,,,,,,,,,,,
zone_5,20200523,282,180,,,,,,,,,,,
zone_5,20200524,184,156,,,,,,,,,,,
zone_5,20200525,407,379,,,,,,,,,,,
zone_5,20200526,403,433,,,,,,,,,,,
zone_5,20200527,452,452,,,,,,,,,,,
zone_5,20200528,417,361,,,,,,,,,,,
zone_5,20200529,423,359,,,,,,,,,,,
zone_5,20200530,269,155,,,,,,,,,,,
zone_5,20200531,134,73,,,,,,,,,,,
zone_5,20200601,370,449,,,,,,,,,,,
zone_5,20200602,423,419,,,,,,,,,,,
zone_5,20200603,508,418,,,,,,,,,,,
zone_5,20200604,510,365,,,,,,,,,,,
zone_5,20200605,448,377,,,,,,,,,,,
zone_5,20200606,350,161,,,,,,,,,,,
zone_5,20200607,202,147,,,,,,,,,,,
zone_5,20200608,378,407,,,,,,,,,,,
zone_5,20200609,383,410,,,,,,,,,,,
zone_5,20200610,446,408,,,,,,,,,,,
zone_5,20200611,395,379,,,,,,,,,,,
zone_5,20200612,432,353,,,,,,,,,,,
zone_5,20200613,306,184,,,,,,,,,,,
zone_5,20200614,180,164,,,,,,,,,,,
zone_5,20200615,437,371,,,,,,,,,,,
zone_5,20200616,413,534,,,,,,,,,,,
zone_5,20200617,461,678,,,,,,,,,,,
zone_5,20200618,514,442,,,,,,,,,,,
zone_5,20200619,530,448,,,,,,,,,,,
zone_5,20200620,455,290,,,,,,,,,,,
zone_5,20200621,258,237,,,,,,,,,,,
zone_5,20200622,447,475,,,,,,,,,,,
zone_5,20200623,431,519,,,,,,,,,,,
zone_5,20200624,484,460,,,,,,,,,,,
zone_5,20200625,188,116,,,,,,,,,,,
zone_5,20200626,167,83,,,,,,,,,,,
zone_5,20200627,148,121,,,,,,,,,,,
zone_5,20200628,457,406,,,,,,,,,,,
zone_5,20200629,377,398,,,,,,,,,,,
zone_5,20200630,395,396,,,,,,,,,,,
zone_5,20200701,420,347,,,,,,,,,,,
zone_5,20200702,380,397,,,,,,,,,,,
zone_5,20200703,456,406,,,,,,,,,,,
zone_5,20200704,283,171,,,,,,,,,,,
zone_5,20200705,150,108,,,,,,,,,,,
zone_5,20200706,393,413,,,,,,,,,,,
zone_5,20200707,363,417,,,,,,,,,,,
zone_5,20200708,432,364,,,,,,,,,,,
zone_5,20200709,399,377,,,,,,,,,,,
zone_5,20200710,393,350,,,,,,,,,,,
zone_5,20200711,276,135,,,,,,,,,,,
zone_5,20200712,135,91,,,,,,,,,,,
zone_5,20200713,417,371,,,,,,,,,,,
zone_5,20200714,369,365,,,,,,,,,,,
zone_5,20200715,437,353,,,,,,,,,,,
zone_5,20200716,387,392,,,,,,,,,,,
zone_5,20200717,398,399,,,,,,,,,,,
zone_5,20200718,269,165,,,,,,,,,,,
zone_5,20200719,148,127,,,,,,,,,,,
