zone_id,aoi_num,aoi_type,aoi_area,pai_num_shift_3,pai_num_shift_4,pai_num_shift_5,pai_num_shift_6,pai_num_shift_7,shou_num_shift_3,shou_num_shift_4,shou_num_shift_5,shou_num_shift_6,shou_num_shift_7,month,day,weekofyear,weekday,dayofyear,quarter,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,daily_delim_1,daily_delim_2,daily_delim_3,daily_delim_4,daily_delim_5,daily_delim_6,pai_num_groupby_weekday_max,pai_num_groupby_weekday_min,pai_num_groupby_weekday_median,pai_num_groupby_weekday_std,pai_num_groupby_weekday_avg,shou_num_groupby_weekday_max,shou_num_groupby_weekday_min,shou_num_groupby_weekday_median,shou_num_groupby_weekday_std,shou_num_groupby_weekday_avg,pai_num_groupby_month_max,pai_num_groupby_month_min,pai_num_groupby_month_median,pai_num_groupby_month_std,pai_num_groupby_month_sum,shou_num_groupby_month_max,shou_num_groupby_month_min,shou_num_groupby_month_median,shou_num_groupby_month_std,shou_num_groupby_month_sum,festival,is_sale,target,predict
zone_27,3,2,8859.788700000001,334.0,399.0,446.0,415.0,433.0,445.0,366.0,391.0,471.0,499.0,8,6,32,3,219,3,0,0,0,0,0,-1.911497302051449e-12,1.0,-3.822994604102898e-12,1.0,8.817423322212506e-12,1.0,471.0,433.0,453.5,20.039544239661073,452.75,502.0,483.0,499.5,8.755950357709132,496.0,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,436.0,460
zone_27,3,2,8859.788700000001,450.0,334.0,399.0,446.0,415.0,455.0,445.0,366.0,391.0,471.0,8,7,32,4,220,3,0,0,0,0,0,2.387041319937328e-12,1.0,4.774082639874656e-12,1.0,-2.194270649692172e-11,1.0,486.0,415.0,425.0,33.330416539051335,437.75,533.0,471.0,490.0,29.314387821227538,496.0,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,475.0,468
zone_27,3,2,8859.788700000001,462.0,450.0,334.0,399.0,446.0,513.0,455.0,445.0,366.0,391.0,8,8,32,5,221,3,1,0,0,0,0,-7.866335286440747e-12,1.0,-1.5732670572881495e-11,1.0,5.504824597411462e-12,1.0,458.0,446.0,455.5,5.315072906367325,453.75,448.0,391.0,402.5,25.80697580112788,411.0,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,504.0,465
zone_27,3,2,8859.788700000001,436.0,462.0,450.0,334.0,399.0,458.0,513.0,455.0,445.0,366.0,8,9,32,6,222,3,1,0,0,0,0,-3.5677966644519704e-12,1.0,-7.135593328903941e-12,1.0,-2.5255305221722764e-11,1.0,416.0,387.0,401.0,11.954775893619532,401.25,399.0,352.0,364.5,20.248456731316587,370.0,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,396.0,405
zone_27,3,2,8859.788700000001,475.0,436.0,462.0,450.0,334.0,503.0,458.0,513.0,455.0,445.0,8,10,33,0,223,3,0,0,0,0,0,7.307419575368062e-13,1.0,1.4614839150736123e-12,1.0,2.1922258726104185e-12,1.0,353.0,332.0,333.5,10.03327796219494,338.0,487.0,432.0,457.5,24.691429012243635,458.5,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,372.0,364
zone_27,3,2,8859.788700000001,504.0,475.0,436.0,462.0,450.0,456.0,503.0,458.0,513.0,455.0,8,11,33,1,224,3,0,0,0,0,0,-9.522634648841269e-12,1.0,-1.9045269297682538e-11,1.0,-2.8567903946523807e-11,1.0,450.0,419.0,434.5,13.428824718989125,434.5,480.0,440.0,464.0,18.05547008526779,462.0,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,445.0,457
zone_27,3,2,8859.788700000001,396.0,504.0,475.0,436.0,462.0,360.0,456.0,503.0,458.0,513.0,8,12,33,2,225,3,0,0,0,0,0,-5.224096026852492e-12,1.0,-1.0448192053704984e-11,1.0,-1.1203728521906253e-12,1.0,462.0,397.0,444.0,28.1232406857152,436.75,513.0,446.0,495.0,30.401480227120523,487.25,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,496.0,468
zone_27,3,2,8859.788700000001,372.0,396.0,504.0,475.0,436.0,525.0,360.0,456.0,503.0,458.0,8,13,33,3,226,3,0,0,0,0,0,-9.255574048637156e-13,1.0,-1.8511148097274313e-12,1.0,-3.1880502671324854e-11,1.0,469.0,433.0,437.0,16.792855623746664,444.0,502.0,458.0,499.5,21.203380233664003,489.75,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,523.0,469
zone_27,3,2,8859.788700000001,445.0,372.0,396.0,504.0,475.0,494.0,525.0,360.0,456.0,503.0,8,14,33,4,227,3,0,0,0,0,0,-1.117893401124179e-11,1.0,-2.235786802248358e-11,1.0,-4.432971576991669e-12,1.0,486.0,415.0,454.5,33.55095627052479,452.5,533.0,471.0,488.5,29.01005572785639,495.25,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,518.0,472
zone_27,3,2,8859.788700000001,496.0,445.0,372.0,396.0,504.0,476.0,494.0,525.0,360.0,456.0,8,15,33,5,228,3,1,0,0,0,0,-6.8803953892530144e-12,1.0,-1.3760790778506029e-11,1.0,-3.5193101396125897e-11,1.0,504.0,446.0,455.5,26.221810260417442,465.25,456.0,391.0,422.0,33.99387199677808,422.75,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,478.0,465
zone_27,3,2,8859.788700000001,523.0,496.0,445.0,372.0,396.0,493.0,476.0,494.0,525.0,360.0,8,16,33,6,229,3,1,0,0,0,0,-2.5818567672642374e-12,1.0,-5.163713534528475e-12,1.0,-7.745570301792713e-12,1.0,403.0,387.0,397.5,6.800735254367722,396.25,399.0,360.0,364.5,18.16590212458495,372.0,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,399.0,401
zone_27,3,2,8859.788700000001,518.0,523.0,496.0,445.0,372.0,497.0,493.0,476.0,494.0,525.0,8,17,34,0,230,3,0,0,0,0,0,1.7166818547245392e-12,1.0,3.4333637094490783e-12,1.0,-3.850570012092694e-11,1.0,372.0,333.0,343.5,18.457157599876172,348.0,525.0,432.0,466.0,42.2798218223934,472.25,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,385.0,363
zone_27,3,2,8859.788700000001,478.0,518.0,523.0,496.0,445.0,485.0,497.0,493.0,476.0,494.0,8,18,34,1,231,3,0,0,0,0,0,-8.536694751653536e-12,1.0,-1.7073389503307072e-11,1.0,-1.1058169026593756e-11,1.0,450.0,429.0,442.5,8.981462390204987,441.0,494.0,440.0,467.5,24.295061226512683,467.25,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,475.0,458
zone_27,3,2,8859.788700000001,399.0,478.0,518.0,523.0,496.0,412.0,485.0,497.0,493.0,476.0,8,19,34,2,232,3,0,0,0,0,0,-4.238156129664759e-12,1.0,-8.476312259329518e-12,1.0,-4.181829884572798e-11,1.0,496.0,397.0,455.5,41.093389573831296,451.0,513.0,446.0,491.5,30.924639582917266,485.5,523.0,334.0,446.0,51.30863647852395,8399.0,532.0,360.0,485.0,50.4400030314945,8868.0,0,0,406.0,453
zone_28,12,4,244104.36907999997,,,,,,,,,,,3,1,9,6,61,1,1,1,0,0,0,-1.1692499071402977e-11,1.0,-2.3384998142805954e-11,1.0,-2.0525581985842078e-11,1.0,,,,,,,,,,,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,530.0,445
zone_28,12,4,244104.36907999997,,,,,,,,,,,3,2,10,0,62,1,0,0,0,0,0,-7.393960449414201e-12,1.0,-1.4787920898828402e-11,1.0,6.921949108491103e-12,1.0,,,,,,,,,,,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,502.0,458
zone_28,12,4,244104.36907999997,,,,,,,,,,,3,3,10,1,63,1,0,0,0,0,0,-3.0954218274254236e-12,1.0,-6.190843654850847e-12,1.0,-2.383818071064312e-11,1.0,,,,,,,,,,,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,431.0,481
zone_28,12,4,244104.36907999997,530.0,,,,,164.0,,,,,3,4,10,2,64,1,0,0,0,0,0,1.203116794563353e-12,1.0,2.406233589126706e-12,1.0,3.6093503836900594e-12,1.0,,,,,,,,,,,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,304.0,478
zone_28,12,4,244104.36907999997,502.0,530.0,,,,243.0,164.0,,,,3,5,10,3,65,1,0,0,0,0,0,-9.050259811814723e-12,1.0,-1.8100519623629445e-11,1.0,-2.7150779435444165e-11,1.0,,,,,,,,,,,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,542.0,500
zone_28,12,4,244104.36907999997,431.0,502.0,530.0,,,277.0,243.0,164.0,,,3,6,10,4,66,1,0,0,0,0,0,-4.751721189825946e-12,1.0,-9.503442379651891e-12,1.0,2.967516588890156e-13,1.0,,,,,,,,,,,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,556.0,529
zone_28,12,4,244104.36907999997,304.0,431.0,502.0,530.0,,225.0,277.0,243.0,164.0,,3,7,10,5,67,1,1,0,0,0,0,-4.5318256783716874e-13,1.0,-9.063651356743375e-13,1.0,-3.046337816024521e-11,1.0,,,,,,,,,,,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,550.0,520
zone_28,12,4,244104.36907999997,542.0,304.0,431.0,502.0,530.0,244.0,225.0,277.0,243.0,164.0,3,8,10,6,68,1,1,0,0,0,0,-1.0706559174215244e-11,1.0,-2.141311834843049e-11,1.0,-3.015847065912028e-12,1.0,530.0,530.0,530.0,,530.0,164.0,164.0,164.0,,164.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,491.0,500
zone_28,12,4,244104.36907999997,556.0,542.0,304.0,431.0,502.0,234.0,244.0,225.0,277.0,243.0,3,9,11,0,69,1,0,0,0,0,0,-6.408020552226467e-12,1.0,-1.2816041104452934e-11,1.0,-3.3775976885046254e-11,1.0,502.0,502.0,502.0,,502.0,243.0,243.0,243.0,,243.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,306.0,465
zone_28,12,4,244104.36907999997,550.0,556.0,542.0,304.0,431.0,206.0,234.0,244.0,225.0,277.0,3,10,11,1,70,1,0,0,0,0,0,-2.1094819302376906e-12,1.0,-4.218963860475381e-12,1.0,-6.328445790713072e-12,1.0,431.0,431.0,431.0,,431.0,277.0,277.0,277.0,,277.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,602.0,514
zone_28,12,4,244104.36907999997,491.0,550.0,556.0,542.0,304.0,163.0,206.0,234.0,244.0,225.0,3,11,11,2,71,1,0,0,0,0,0,2.189056691751086e-12,1.0,4.378113383502172e-12,1.0,-3.70885756098473e-11,1.0,304.0,304.0,304.0,,304.0,225.0,225.0,225.0,,225.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,502.0,445
zone_28,12,4,244104.36907999997,306.0,491.0,550.0,556.0,542.0,220.0,163.0,206.0,234.0,244.0,3,12,11,3,72,1,0,0,0,0,0,-8.06431991462699e-12,1.0,-1.612863982925398e-11,1.0,-9.641044515514115e-12,1.0,542.0,542.0,542.0,,542.0,244.0,244.0,244.0,,244.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,475.0,532
zone_28,12,4,244104.36907999997,602.0,306.0,491.0,550.0,556.0,278.0,220.0,163.0,206.0,234.0,3,13,11,4,73,1,0,0,0,0,0,-3.7657812926382126e-12,1.0,-7.531562585276425e-12,1.0,-4.040117433464834e-11,1.0,556.0,556.0,556.0,,556.0,234.0,234.0,234.0,,234.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,445.0,480
zone_28,12,4,244104.36907999997,502.0,602.0,306.0,491.0,550.0,217.0,278.0,220.0,163.0,206.0,3,14,11,5,74,1,1,0,0,0,0,5.327573293505642e-13,1.0,1.0655146587011284e-12,1.0,-1.2953643240315159e-11,1.0,550.0,550.0,550.0,,550.0,206.0,206.0,206.0,,206.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,492.0,470
zone_28,12,4,244104.36907999997,475.0,502.0,602.0,306.0,491.0,236.0,217.0,278.0,220.0,163.0,3,15,11,6,75,1,1,0,0,0,0,-9.720619277027511e-12,1.0,-1.9441238554055022e-11,1.0,1.4493887854018022e-11,1.0,530.0,491.0,510.5,27.577164466275352,510.5,164.0,163.0,163.5,0.7071067811865476,163.5,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,545.0,455
zone_28,12,4,244104.36907999997,445.0,475.0,502.0,602.0,306.0,249.0,236.0,217.0,278.0,220.0,3,16,12,0,76,1,0,0,0,0,0,-5.422080655038734e-12,1.0,-1.0844161310077468e-11,1.0,-1.6266241965116202e-11,1.0,502.0,306.0,404.0,138.59292911256333,404.0,243.0,220.0,231.5,16.263455967290593,231.5,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,341.0,392
zone_28,12,4,244104.36907999997,492.0,445.0,475.0,502.0,602.0,164.0,249.0,236.0,217.0,278.0,3,17,12,1,77,1,0,0,0,0,0,-1.1235420330499576e-12,1.0,-2.247084066099915e-12,1.0,1.1181289129216979e-11,1.0,602.0,431.0,516.5,120.91525958289962,516.5,278.0,277.0,277.5,0.7071067811865476,277.5,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,376.0,451
zone_28,12,4,244104.36907999997,545.0,492.0,445.0,475.0,502.0,155.0,164.0,249.0,236.0,217.0,3,18,12,2,78,1,0,0,0,0,0,-1.1376918639428033e-11,1.0,-2.2753837278856066e-11,1.0,-1.9578840689917248e-11,1.0,502.0,304.0,403.0,140.0071426749364,403.0,225.0,217.0,221.0,5.656854249492381,221.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,374.0,451
zone_28,12,4,244104.36907999997,341.0,545.0,492.0,445.0,475.0,171.0,155.0,164.0,249.0,236.0,3,19,12,3,79,1,0,0,0,0,0,-7.078380017439256e-12,1.0,-1.4156760034878512e-11,1.0,7.868690404415936e-12,1.0,542.0,475.0,508.5,47.37615433949868,508.5,244.0,236.0,240.0,5.656854249492381,240.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,434.0,469
zone_28,12,4,244104.36907999997,376.0,341.0,545.0,492.0,445.0,214.0,171.0,155.0,164.0,249.0,3,20,12,4,80,1,0,0,0,0,0,-2.7798413954504796e-12,1.0,-5.559682790900959e-12,1.0,-2.289143941471829e-11,1.0,556.0,445.0,500.5,78.48885271170677,500.5,249.0,234.0,241.5,10.606601717798213,241.5,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,485.0,469
zone_28,12,4,244104.36907999997,374.0,376.0,341.0,545.0,492.0,153.0,214.0,171.0,155.0,164.0,3,21,12,5,81,1,1,0,0,0,0,1.5186972265382972e-12,1.0,3.0373944530765945e-12,1.0,4.5560916796148915e-12,1.0,550.0,492.0,521.0,41.012193308819754,521.0,206.0,164.0,185.0,29.698484809834994,185.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,363.0,455
zone_28,12,4,244104.36907999997,434.0,374.0,376.0,341.0,545.0,171.0,153.0,214.0,171.0,155.0,3,22,12,6,82,1,1,0,0,0,0,-8.734679379839778e-12,1.0,-1.7469358759679556e-11,1.0,-2.6204038139519335e-11,1.0,545.0,491.0,530.0,27.874719729532707,522.0,164.0,155.0,163.0,4.932882862316247,160.66666666666666,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,393.0,405
zone_28,12,4,244104.36907999997,485.0,434.0,374.0,376.0,341.0,176.0,171.0,153.0,214.0,171.0,3,23,13,0,83,1,0,0,0,0,0,-4.436140757851001e-12,1.0,-8.872281515702002e-12,1.0,1.243492954813848e-12,1.0,502.0,306.0,341.0,104.53229166147655,383.0,243.0,171.0,220.0,36.77408507812714,211.33333333333334,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,506.0,402
zone_28,12,4,244104.36907999997,363.0,485.0,434.0,374.0,376.0,196.0,176.0,171.0,153.0,214.0,3,24,13,1,84,1,0,0,0,0,0,-1.3760213586222466e-13,1.0,-2.752042717244493e-13,1.0,-2.951663686432038e-11,1.0,602.0,376.0,431.0,117.85725829720177,469.6666666666667,278.0,214.0,277.0,36.665151483845435,256.3333333333333,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,549.0,453
zone_28,12,4,244104.36907999997,393.0,363.0,485.0,434.0,374.0,147.0,196.0,176.0,171.0,153.0,3,25,13,2,85,1,0,0,0,0,0,-1.03909787422403e-11,1.0,-2.07819574844806e-11,1.0,-2.0691057699871957e-12,1.0,502.0,304.0,374.0,100.40584312346236,393.3333333333333,225.0,153.0,217.0,39.46306289852998,198.33333333333334,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,462.0,452
zone_28,12,4,244104.36907999997,506.0,393.0,363.0,485.0,434.0,202.0,147.0,196.0,176.0,171.0,3,26,13,3,86,1,0,0,0,0,0,-6.0924401202515236e-12,1.0,-1.2184880240503047e-11,1.0,-3.282923558912142e-11,1.0,542.0,434.0,475.0,54.519109799531144,483.6666666666667,244.0,171.0,236.0,40.0374824383352,217.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,542.0,479
zone_28,12,4,244104.36907999997,549.0,506.0,393.0,363.0,485.0,193.0,202.0,147.0,196.0,176.0,3,27,13,4,87,1,0,0,0,0,0,-1.7939014982627466e-12,1.0,-3.587802996525493e-12,1.0,-5.38170449478824e-12,1.0,556.0,445.0,485.0,56.21684207898317,495.3333333333333,249.0,176.0,234.0,38.552993831002716,219.66666666666666,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,549.0,488
zone_28,12,4,244104.36907999997,462.0,549.0,506.0,393.0,363.0,200.0,193.0,202.0,147.0,196.0,3,28,13,5,88,1,1,0,0,0,0,2.50463712372603e-12,1.0,5.00927424745206e-12,1.0,-3.6141834313922464e-11,1.0,550.0,363.0,492.0,95.72007800526144,468.3333333333333,206.0,164.0,196.0,21.93931022920578,188.66666666666666,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,440.0,451
zone_28,12,4,244104.36907999997,542.0,462.0,549.0,506.0,393.0,273.0,200.0,193.0,202.0,147.0,3,29,13,6,89,1,1,0,0,0,0,-7.748739482652045e-12,1.0,-1.549747896530409e-11,1.0,-8.694303219589284e-12,1.0,545.0,393.0,510.5,68.39773388058994,489.75,164.0,147.0,159.0,7.932002689527196,157.25,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,397.0,417
zone_28,12,4,244104.36907999997,549.0,542.0,462.0,549.0,506.0,191.0,273.0,200.0,193.0,202.0,3,30,14,0,90,1,0,0,0,0,0,-3.4502008606632685e-12,1.0,-6.900401721326537e-12,1.0,-3.945443303872351e-11,1.0,506.0,306.0,421.5,105.1994138133225,413.75,243.0,171.0,211.0,30.38640046687553,209.0,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,428.0,408
zone_28,12,4,244104.36907999997,440.0,549.0,542.0,462.0,549.0,127.0,191.0,273.0,200.0,193.0,3,31,14,1,91,1,0,0,1,0,1,8.483377613255083e-13,1.0,1.6966755226510165e-12,1.0,-1.2006901944390327e-11,1.0,602.0,376.0,490.0,104.08490124252732,489.5,278.0,193.0,245.5,43.57751713900185,240.5,602.0,304.0,475.0,77.19037374003932,14383.0,278.0,127.0,200.0,40.00962423239541,6229.0,0,0,471.0,447
zone_28,12,4,244104.36907999997,397.0,440.0,549.0,542.0,462.0,142.0,127.0,191.0,273.0,200.0,4,1,14,2,92,2,0,1,0,1,0,-9.405038845052567e-12,1.0,-1.8810077690105133e-11,1.0,1.5440629149942854e-11,1.0,502.0,304.0,418.0,88.88006900687391,410.5,225.0,153.0,208.5,32.23223024655084,198.75,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,463.0,435
zone_28,12,4,244104.36907999997,428.0,397.0,440.0,549.0,542.0,202.0,142.0,127.0,191.0,273.0,4,2,14,3,93,2,0,0,0,0,0,-5.1065002230637905e-12,1.0,-1.0213000446127581e-11,1.0,-1.5319500669191372e-11,1.0,542.0,434.0,508.5,53.21888762460185,498.25,273.0,171.0,240.0,43.04261454264444,231.0,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,461.0,437
zone_28,12,4,244104.36907999997,471.0,428.0,397.0,440.0,549.0,196.0,202.0,142.0,127.0,191.0,4,3,14,4,94,2,0,0,0,0,0,-8.079616010750135e-13,1.0,-1.615923202150027e-12,1.0,1.212803042514181e-11,1.0,556.0,445.0,517.0,53.168756489753136,508.75,249.0,176.0,212.5,34.58805188693537,212.5,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,453.0,438
zone_28,12,4,244104.36907999997,463.0,471.0,428.0,397.0,440.0,188.0,196.0,202.0,142.0,127.0,4,4,14,5,95,2,1,0,0,0,0,-1.1061338207453088e-11,1.0,-2.2122676414906177e-11,1.0,-1.8632099393992415e-11,1.0,550.0,363.0,466.0,79.42868919141664,461.25,206.0,127.0,180.0,35.65926714520832,173.25,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,1,0,385.0,388
zone_28,12,4,244104.36907999997,461.0,463.0,471.0,428.0,397.0,203.0,188.0,196.0,202.0,142.0,4,5,14,6,96,2,1,0,0,0,0,-6.762799585464312e-12,1.0,-1.3525599170928624e-11,1.0,8.815431700340767e-12,1.0,545.0,393.0,444.0,74.37517506982196,456.5,163.0,142.0,151.0,9.215023964519391,151.75,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,1,0,320.0,329
zone_28,12,4,244104.36907999997,453.0,461.0,463.0,471.0,428.0,179.0,203.0,188.0,196.0,202.0,4,6,15,0,97,2,0,0,0,0,0,-2.4642609634755355e-12,1.0,-4.928521926951071e-12,1.0,-2.1944698118793458e-11,1.0,506.0,306.0,384.5,89.90133480655335,395.25,220.0,171.0,202.0,20.35313243704762,198.75,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,1,0,333.0,315
zone_28,12,4,244104.36907999997,385.0,453.0,461.0,463.0,471.0,113.0,179.0,203.0,188.0,196.0,4,7,15,1,98,2,0,0,0,0,0,1.834277658513241e-12,1.0,3.668555317026482e-12,1.0,5.502832975539724e-12,1.0,602.0,376.0,510.0,98.35479991676394,499.5,278.0,193.0,205.0,39.60113634733226,220.25,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,351.0,398
zone_28,12,4,244104.36907999997,320.0,385.0,453.0,461.0,463.0,121.0,113.0,179.0,203.0,188.0,4,8,15,2,99,2,0,0,0,0,0,-8.419098947864834e-12,1.0,-1.6838197895729667e-11,1.0,-2.52572968435945e-11,1.0,502.0,374.0,462.5,54.13794110110456,450.25,217.0,153.0,194.0,27.086281890777602,189.5,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,430.0,437
zone_28,12,4,244104.36907999997,333.0,320.0,385.0,453.0,461.0,144.0,121.0,113.0,179.0,203.0,4,9,15,3,100,2,0,0,0,0,0,-4.1205603258760575e-12,1.0,-8.241120651752115e-12,1.0,2.19023425073868e-12,1.0,542.0,434.0,468.0,45.93473631142341,478.0,273.0,171.0,219.5,43.790219608188,220.75,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,414.0,437
zone_28,12,4,244104.36907999997,351.0,333.0,320.0,385.0,453.0,202.0,144.0,121.0,113.0,179.0,4,10,15,4,101,2,0,0,0,0,0,1.779782961127194e-13,1.0,3.559565922254388e-13,1.0,-2.8569895568395544e-11,1.0,549.0,445.0,469.0,47.27226106996223,483.0,249.0,176.0,185.0,34.121107836645635,198.75,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,456.0,441
zone_28,12,4,244104.36907999997,430.0,351.0,333.0,320.0,385.0,227.0,202.0,144.0,121.0,113.0,4,11,15,5,102,2,1,0,0,0,0,-1.0075398310265355e-11,1.0,-2.015079662053071e-11,1.0,-1.1223644740623635e-12,1.0,492.0,363.0,412.5,57.902216422747294,420.0,196.0,113.0,145.5,37.46109092556346,150.0,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,409.0,419
zone_28,12,4,244104.36907999997,414.0,430.0,351.0,333.0,320.0,202.0,227.0,202.0,144.0,121.0,4,12,15,6,103,2,1,0,0,0,0,-5.776859688276579e-12,1.0,-1.1553719376553158e-11,1.0,-3.188249429319659e-11,1.0,545.0,320.0,395.0,94.38705772862436,413.75,155.0,121.0,144.5,14.522970311429637,141.25,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,369.0,367
zone_28,12,4,244104.36907999997,456.0,414.0,430.0,351.0,333.0,158.0,202.0,227.0,202.0,144.0,4,13,16,0,104,2,0,0,0,0,0,-1.4783210662878025e-12,1.0,-2.956642132575605e-12,1.0,-4.434963198863407e-12,1.0,506.0,333.0,384.5,81.59656855530139,402.0,202.0,144.0,186.5,27.95681193078591,179.75,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,434.0,396
zone_28,12,4,244104.36907999997,409.0,456.0,414.0,430.0,351.0,190.0,158.0,202.0,227.0,202.0,4,14,16,1,105,2,0,0,0,0,0,-1.1731697672665877e-11,1.0,-2.3463395345331754e-11,1.0,-3.519509301799763e-11,1.0,549.0,351.0,423.5,90.95191037026105,436.75,214.0,193.0,199.0,9.287087810503355,201.25,478.0,320.0,434.5,44.57439474257241,12561.0,235.0,113.0,186.5,34.06229587094798,5502.0,0,0,459.0,434
